ages,list_price,num_reviews,piece_count,play_star_rating,review_difficulty,star_rating,theme_name,val_star_rating,country
29,97.5878,19,944,3.6,0,4.2,38,4.6,15
26,91.4878,6,765,3.8,0,4.2,29,4.2,15
26,85.3878,8,747,4.3,0,4.5,38,4.5,15
29,85.3878,8,876,4.7,0,5,38,4.6,15
26,67.0878,2,556,4.5,0,4,29,4.5,15
26,67.0878,7,521,4.7,0,4.3,38,5,15
26,67.0878,29,544,4.6,0,4.7,38,4.5,15
26,54.8878,21,494,4.6,0,4.5,38,4.8,15
26,54.8878,0,530,0,5,0,29,0,15
29,54.8878,4,552,4.3,1,4.8,29,4.3,15
23,42.6878,3,308,5,0,4.7,29,4.3,15
23,42.6878,10,312,3.5,2,4,38,3.6,15
26,42.6878,8,341,4.2,0,4.6,38,4.5,15
23,42.6878,6,341,4.4,2,4.3,38,4.2,15
23,24.3878,3,257,5,0,5,29,5,15
23,24.3878,8,217,4.1,2,3.6,38,4.1,15
23,24.3878,18,233,4.6,2,4.6,38,4.5,15
13,24.3878,0,131,0,5,0,21,0,15
23,18.2878,8,45,3.6,2,4,12,3.5,15
20,12.1878,1,48,5,4,5,38,5,15
20,12.1878,0,61,0,5,0,29,0,15
20,12.1878,1,68,4,4,4,29,3,15
20,12.1878,2,73,5,2,5,29,3.5,15
20,12.1878,0,69,0,5,0,29,0,15
20,12.1878,11,109,4.5,2,4.7,38,4.8,15
20,12.1878,0,69,0,5,0,29,0,15
7,280.5878,61,2028,4.6,1,4.8,29,4.3,15
18,853.9878,7,2631,4.7,2,4.6,32,3.6,15
18,683.1878,8,2455,3.7,0,3.4,32,2.9,15
18,439.1878,2,4900,5,2,5,32,5,15
18,32.9278,10,219,3.9,2,3.9,32,3.3,15
26,134.1878,2,841,5,0,5,33,4.5,15
23,54.8878,4,391,5,0,4.8,33,4.8,15
23,21.9478,9,183,4.8,2,4.9,33,4.8,15
23,21.9478,3,179,5,2,5,33,5,15
23,21.9478,13,203,4.5,0,4.5,33,4.5,15
23,21.9478,3,163,5,2,5,33,5,15
26,134.1878,8,941,4.6,0,4.6,33,4.3,15
23,48.7878,12,366,4.5,2,4.8,33,4.4,15
23,21.9478,12,196,4.5,2,4.6,33,4.4,15
23,21.9478,10,161,4.7,2,4.9,33,4.7,15
23,21.9478,11,184,4.8,2,4.7,33,4.7,15
23,21.9478,19,181,4.7,2,4.9,33,4.8,15
29,219.5878,5,1413,4.2,0,4.2,34,3.8,15
25,67.0878,2,464,4,2,4.5,34,3.5,15
22,42.6878,4,345,4.5,2,4.8,34,4.3,15
26,42.6878,0,104,0,5,0,34,0,15
23,36.5878,3,101,3.5,2,4.7,34,4.3,15
26,36.5878,0,101,0,5,0,34,0,15
19,21.9478,5,99,4.5,4,5,34,4.3,15
0,12.1878,1,149,2,4,3,4,4,15
0,12.1878,1,141,2,4,4,4,4,15
7,609.9878,85,4016,4.5,1,3.9,34,3.5,15
7,280.5878,87,1703,3.3,1,4.3,34,4.1,15
7,243.9878,201,1996,3.9,1,4.8,34,4.5,15
29,195.1878,31,1416,4.6,0,4.8,34,4.4,15
29,182.9878,34,1376,4,1,4.3,34,3.8,15
29,146.3878,15,825,4.7,0,4.7,34,4.3,15
29,146.3878,23,780,4.7,0,4.6,34,4,15
2,134.1878,79,1106,4.6,0,4.8,34,4.6,15
29,134.1878,39,863,4.2,0,4.4,34,4.4,15
26,121.9878,5,775,4.8,1,4.8,34,4.4,15
26,109.7878,22,630,4.5,0,4.6,34,3.9,15
26,109.7878,71,717,4.7,0,4.7,34,4.1,15
29,109.7878,4,746,4.5,2,4.3,34,4,15
26,109.7878,56,659,4.6,0,4.6,34,3.9,15
26,109.7878,3,836,5,0,4.7,34,3.7,15
26,97.5878,51,691,4.8,0,4.7,34,4.4,15
26,97.5878,6,557,4.2,1,4.3,34,4.4,15
29,85.3878,9,554,3.9,1,4,34,3.8,15
26,85.3878,12,457,4.4,2,4.3,34,3.6,15
26,79.2878,37,370,2.2,2,1.8,34,1.8,15
1,73.1878,11,452,4.2,1,4.5,34,4.4,15
26,67.0878,24,358,4.7,2,4.6,34,3.7,15
29,54.8878,6,168,4.6,0,5,34,4,15
22,54.8878,27,277,4.6,2,4.6,34,4.1,15
26,54.8878,14,294,4.6,2,4.7,34,3.7,15
22,42.6878,25,241,4.1,2,4.5,34,4.1,15
25,42.6878,37,262,4.3,2,4.5,34,4.3,15
22,42.6878,19,157,3.4,2,2.6,34,1.9,15
26,42.6878,27,305,4.6,2,4.6,34,4.4,15
26,42.6878,5,179,4.3,0,3.6,34,3.4,15
26,36.5878,7,92,4.1,2,4.7,34,3.9,15
26,36.5878,12,86,4.4,2,4.5,34,4.4,15
26,36.5878,3,85,4.7,2,4.7,34,4.7,15
23,36.5878,3,100,3.3,4,4,34,4,15
19,24.3878,4,216,4.5,2,4.5,34,4.5,15
26,24.3878,1,94,4,2,4,34,4,15
19,21.9478,15,108,3.8,4,4.1,34,3.9,15
19,21.9478,40,125,4.5,4,4.7,34,4.8,15
19,12.1878,3,91,4.7,2,4.3,34,4,15
19,12.1878,6,109,4.8,2,4.8,34,4.8,15
0,12.1878,5,130,4.3,2,5,4,4.8,15
0,12.1878,3,119,4.5,2,5,4,4.5,15
29,97.5878,7,519,5,0,4.7,34,3.7,15
22,42.6878,8,229,4.4,2,4.6,34,4.3,15
19,21.9478,4,102,4.3,4,4.3,34,4.5,15
26,73.1878,14,376,4,2,3.5,34,3.3,15
22,60.9878,13,278,4.9,2,4.5,34,4.2,15
22,42.6878,38,282,4.5,2,4.7,34,4.7,15
26,42.6878,4,144,4.8,0,4.8,34,4,15
22,42.6878,32,208,4.4,2,4.4,34,4.4,15
22,36.5878,27,149,4.3,2,4.5,34,4.3,15
19,24.3878,3,188,4,2,4.3,34,4,15
19,21.9478,14,97,4.2,2,4.1,34,4.1,15
19,12.1878,9,92,4.7,2,4.7,34,4.7,15
19,12.1878,4,88,4.3,2,4.5,34,4.5,15
7,280.5878,0,1966,0,5,0,34,0,15
8,1035.78,198,7541,4,1,4.8,34,4.4,15
19,21.9478,26,117,4.3,4,4.7,34,4.2,15
8,402.5878,143,2704,4.2,1,4.7,39,4.3,15
4,329.3878,45,1862,3.7,1,3.5,39,2.9,15
6,280.5878,75,3929,3.9,1,4.6,39,4.6,15
4,207.3878,22,2595,4.5,0,4.7,39,4.7,15
4,170.7878,19,2382,4.5,0,4.9,39,4.7,15
2,158.5878,7,1151,4,1,4.9,39,4.7,15
2,121.9878,14,1327,4.6,1,4.6,39,4.8,15
2,121.9878,8,1005,4.1,0,4.4,39,4.1,15
2,109.7878,12,1098,4,0,4.8,39,4.6,15
30,97.5878,28,370,4.6,2,4.5,39,4.2,15
30,91.4878,5,1020,3.8,0,4.2,39,4.2,15
2,67.0878,12,603,4.2,0,4.7,39,4.4,15
26,67.0878,8,631,4.7,2,4.8,39,4.3,15
30,54.8878,1,513,5,2,5,39,4,15
30,48.7878,57,10,4.6,2,4.5,30,3.9,15
26,42.6878,5,330,4,0,4.8,39,4.2,15
26,30.4878,10,365,4.6,2,4.8,39,4.6,15
23,24.3878,1,135,5,5,5,39,5,15
23,24.3878,2,139,4.5,2,4,39,3.5,15
23,24.3878,7,142,4.4,2,4.7,39,4.6,15
23,24.3878,2,140,4.5,2,4,39,4,15
26,21.9478,9,199,4.3,2,4.7,39,4.8,15
26,21.9478,2,171,5,1,5,39,5,15
23,12.1878,2,176,4.5,2,4.5,39,4.5,15
7,341.5878,19,3444,4.9,1,5,37,4.9,15
6,195.1878,20,1628,3.5,0,3.8,37,3.3,15
2,170.7878,18,1456,4.6,0,4.6,37,4.6,15
26,134.1878,23,1047,4.7,0,4.7,37,4.3,15
29,121.9878,4,1053,4,0,4,37,3.8,15
26,85.3878,20,581,4.6,0,4.8,37,4.3,15
26,67.0878,19,433,4.4,0,4.7,37,4.2,15
23,67.0878,5,425,3.2,0,3.2,37,2.6,15
26,67.0878,6,366,3.7,0,4,37,3,15
23,54.8878,11,293,4.9,0,4.7,37,4.6,15
23,54.8878,2,156,4.5,2,4.5,12,3.5,15
26,48.7878,24,305,4.5,2,4.8,37,4.4,15
23,48.7878,18,254,4.2,2,4.2,37,4.4,15
23,48.7878,5,267,3.6,2,3.2,37,3.4,15
23,36.5878,2,198,4,5,4.5,37,4,15
23,36.5878,8,204,4.1,0,4.4,37,4.1,15
23,36.5878,19,201,4.1,2,4.6,37,4.4,15
19,21.9478,7,141,4,2,4.1,37,4.4,15
19,21.9478,18,124,4.5,2,4.7,37,4.6,15
23,18.2878,1,57,5,0,5,12,5,15
15,4.8678,13,8,4.3,4,4.8,27,4,15
26,109.7878,9,643,4.4,0,4.8,37,3.5,15
8,402.5878,88,4867,4.8,1,4.9,38,4.8,15
29,207.3878,52,2295,4.7,1,4.9,38,4.8,15
29,134.1878,15,1403,4.5,0,4.8,38,4.8,15
29,109.7878,9,830,4.6,0,4.9,38,4.8,15
29,109.7878,6,914,4.8,0,4.8,38,4.7,15
29,109.7878,11,1202,4.7,0,4.5,38,4.4,15
29,97.5878,19,944,3.6,0,4.2,38,4.6,15
26,85.3878,8,747,4.3,0,4.5,38,4.5,15
29,85.3878,8,876,4.7,0,5,38,4.6,15
26,67.0878,7,521,4.7,0,4.3,38,5,15
26,67.0878,29,544,4.6,0,4.7,38,4.5,15
26,54.8878,21,494,4.6,0,4.5,38,4.8,15
23,42.6878,10,312,3.5,2,4,38,3.6,15
26,42.6878,8,341,4.2,0,4.6,38,4.5,15
23,42.6878,6,341,4.4,2,4.3,38,4.2,15
23,24.3878,8,217,4.1,2,3.6,38,4.1,15
23,24.3878,18,233,4.6,2,4.6,38,4.5,15
20,12.1878,1,48,5,4,5,38,5,15
20,12.1878,11,109,4.5,2,4.7,38,4.8,15
5,127.7929,23,1032,3.6,0,4.6,1,4.3,17
5,92.2929,14,744,3.2,1,4.6,1,4.1,17
5,70.9929,7,597,3.7,0,4.9,1,4.4,17
5,63.8929,24,780,4.4,0,4.7,1,4.3,17
5,63.8929,37,598,3.7,0,4.2,1,4.1,17
5,49.6929,23,468,3.6,0,4.7,1,4.1,17
5,49.6929,53,321,3.2,0,4.6,1,4.4,17
5,49.6929,14,386,4.1,0,4.4,1,3.6,17
5,49.6929,11,444,3.6,0,4.8,1,4.5,17
5,42.5929,7,361,4.2,2,4.6,1,4.2,17
22,212.9929,63,847,3.8,0,3.4,2,3.5,17
0,35.4929,13,708,4.7,0,4.8,4,4.8,17
0,28.3929,1,234,3,2,5,4,5,17
0,28.3929,1,160,5,4,5,4,5,17
0,14.1929,1,149,2,4,3,4,4,17
0,14.1929,1,141,2,4,4,4,4,17
0,14.1929,3,101,4,0,4.7,4,4.5,17
0,14.1929,2,105,3,2,5,4,5,17
0,14.1929,1,113,5,2,5,4,5,17
0,14.1929,1,136,0,5,5,4,0,17
0,14.1929,4,126,2,2,5,4,4.5,17
0,14.1929,5,143,4.6,2,5,4,5,17
0,14.1929,3,122,2.7,4,4,4,3,17
0,14.1929,7,140,3.2,2,4.9,4,4.7,17
0,14.1929,5,130,4.3,2,5,4,4.8,17
0,14.1929,3,119,4.5,2,5,4,4.5,17
0,14.1929,2,108,3.5,2,5,4,4,17
0,14.1929,1,135,1,4,4,4,3,17
0,28.3929,1,240,3,2,5,4,5,17
0,28.3929,0,209,0,5,0,4,0,17
16,14.1929,2,87,4.5,2,4.5,6,5,17
19,269.7929,35,888,4.7,0,4.4,6,3.8,17
19,198.7929,45,610,4.4,0,4.4,6,4,17
25,177.4929,1,1250,5,0,5,6,4,17
22,127.7929,1,883,5,5,5,6,5,17
19,127.7929,8,663,4.4,0,4.6,6,4,17
19,120.6929,10,894,4.2,2,4.7,6,4,17
19,120.6929,16,919,4.5,0,4.6,6,4.6,17
25,120.6929,6,813,4.5,0,4.3,6,4,17
19,120.6929,3,792,3.3,0,3.7,6,3.3,17
16,78.0929,9,561,3.9,2,3.3,6,3.6,17
19,78.0929,4,740,5,0,5,6,4.3,17
19,56.7929,8,415,4.4,1,4.4,6,4,17
16,56.7929,0,387,0,5,0,6,0,17
16,56.7929,2,303,4.5,0,4,6,2.5,17
16,56.7929,1,294,4,0,5,6,4,17
16,49.6929,10,169,4.3,4,4.1,6,3.6,17
16,49.6929,14,294,4.2,0,4.2,6,4.1,17
19,49.6929,10,374,3.9,2,4,6,3.3,17
22,49.6929,3,426,4.7,0,5,6,4.7,17
16,49.6929,8,257,4.2,0,3.9,6,3.8,17
16,49.6929,16,337,3.6,2,3.3,6,2.7,17
16,42.5929,2,347,4.5,4,5,6,5,17
19,42.5929,5,378,4.8,2,4.8,6,4.6,17
16,42.5929,0,297,0,5,0,6,0,17
16,35.4929,7,344,5,2,5,6,5,17
16,35.4929,7,310,4.4,2,4.7,6,4.7,17
19,28.3929,4,192,5,0,5,6,5,17
16,28.3929,35,249,4.6,2,4.9,6,4.8,17
16,28.3929,11,214,4.5,2,4.5,6,4.1,17
16,28.3929,12,239,4.7,2,4.8,6,4.6,17
16,28.3929,8,144,4.4,2,4.3,6,4,17
16,28.3929,6,190,4.2,2,3.8,6,4.7,17
16,28.3929,7,174,4.3,2,4.4,6,4.2,17
13,28.3929,0,115,0,5,0,21,0,17
16,28.3929,3,141,4.3,2,4.3,6,4.7,17
19,28.3929,5,201,4.3,0,4.4,6,3.8,17
16,24.8429,89,24,2.9,2,2.5,6,2.2,17
16,24.8429,47,8,4.2,4,4.1,6,3.6,17
16,21.2929,1,127,5,2,5,6,5,17
16,21.2929,1,126,5,2,5,6,4,17
16,14.1929,12,88,4.5,2,4.9,6,4.6,17
16,14.1929,4,76,4.8,4,5,6,4.5,17
16,14.1929,85,2,4.1,4,3.5,6,2.3,17
13,14.1929,0,73,0,5,0,21,0,17
16,14.1929,40,2,4.1,4,3.9,6,2.8,17
16,14.1929,2,88,0,5,5,6,0,17
16,14.1929,2,82,4.5,4,5,6,4,17
16,14.1929,1,78,4,2,5,6,4,17
16,9.2229,2,37,4.5,4,4.5,6,5,17
16,7.0929,5,53,3.8,2,3.6,6,4.2,17
14,49.6929,2,900,3.5,5,4.5,7,4.5,17
14,42.5929,11,484,4.6,2,4.6,7,4.7,17
14,35.4929,2,502,5,0,4,7,4,17
14,35.4929,0,442,0,5,0,7,0,17
14,31.9429,2,213,5,4,5,7,5,17
14,24.8429,8,303,4.8,2,4.9,7,4.9,17
14,21.2929,7,221,4.3,2,4.1,7,4.3,17
14,17.7429,24,1,4.3,4,4.1,7,3.5,17
14,9.2229,46,1,3.2,4,2.6,7,2.5,17
14,9.2229,6,1,4.7,4,4.7,7,4.3,17
14,7.0929,8,78,4.6,4,4.8,7,5,17
14,7.0929,5,66,4.5,2,4.8,7,4.5,17
14,7.0929,4,55,4.3,0,4.5,7,4.3,17
14,7.0929,3,60,2.7,2,4.7,7,5,17
12,3.5429,180,1,4,4,4.8,7,4.6,17
14,63.8929,4,790,5,2,5,7,5,17
29,92.2929,23,792,4.7,0,4.9,8,4.3,17
25,85.1929,11,728,3.2,0,3.4,8,3.2,17
28,63.8929,14,670,4.2,0,4.5,8,4.3,17
25,56.7929,4,422,4,0,4.8,8,4.3,17
25,49.6929,10,386,3.2,0,3.8,8,3.9,17
25,35.4929,5,379,4,2,4.4,8,4.2,17
22,35.4929,2,374,4,2,3.5,8,4,17
22,35.4929,12,285,4.3,2,4.2,8,4.4,17
22,28.3929,9,205,4.5,0,4.8,8,4.3,17
22,28.3929,8,356,4,0,4.6,8,4.9,17
22,28.3929,1,200,5,0,5,8,5,17
22,28.3929,1,225,5,2,4,8,4,17
22,28.3929,2,241,4.5,2,5,8,5,17
22,21.2929,27,174,4.5,2,4.7,8,4.7,17
22,21.2929,5,223,4.7,2,4.4,8,5,17
19,14.1929,6,122,4.5,2,4.5,8,4.7,17
19,14.1929,1,102,4,2,4,8,4,17
19,14.1929,1,109,5,0,5,8,5,17
19,14.1929,0,109,0,5,0,8,0,17
8,212.9929,62,2480,4.4,1,4.6,9,4.3,17
8,425.9929,43,5923,3.9,1,4.8,9,4.5,17
8,319.4929,99,4002,4.7,1,4.8,9,4.5,17
8,319.4929,64,4163,3.7,1,4.6,9,4.6,17
8,283.9929,228,4295,4.2,1,4.8,9,4.6,17
8,248.4929,53,2670,4.2,1,4.4,9,4.2,17
8,248.4929,91,2464,4.9,1,4.9,9,4.7,17
8,212.9929,202,2469,4.7,1,4.9,9,4.7,17
8,212.9929,177,2262,4.4,1,4.6,9,4.4,17
8,212.9929,115,2382,4.5,1,4.7,9,4.2,17
8,156.1929,53,1686,4.1,0,4.6,9,4.3,17
8,141.9929,337,1334,4.3,1,4.7,9,4.5,17
8,127.7929,66,1167,4.5,0,4.9,9,4.7,17
8,127.7929,134,1077,4.4,0,4.7,9,4.5,17
5,99.3929,142,898,3.9,0,3.8,9,3.7,17
7,354.9929,19,3444,4.9,1,5,37,4.9,17
29,141.9929,13,955,4.1,0,3.7,10,3,17
23,70.9929,6,622,5,0,5,10,4.8,17
23,63.8929,5,425,3.2,0,3.2,37,2.6,17
23,49.6929,5,406,5,0,4.8,10,4.8,17
19,42.5929,6,271,4.5,2,4.8,10,4.5,17
23,42.5929,5,267,3.6,2,3.2,37,3.4,17
23,42.5929,11,293,4.9,0,4.7,37,4.6,17
13,35.4929,1,151,5,2,5,21,5,17
19,35.4929,1,199,5,0,5,10,5,17
19,28.3929,9,197,3.9,2,4.2,10,3.9,17
23,28.3929,2,198,4,5,4.5,37,4,17
0,14.1929,5,143,4.6,2,5,4,5,17
0,14.1929,3,122,2.7,4,4,4,3,17
0,14.1929,2,108,3.5,2,5,4,4,17
0,14.1929,1,135,1,4,4,4,3,17
26,99.3929,9,643,4.4,0,4.8,37,3.5,17
0,28.3929,0,209,0,5,0,4,0,17
23,63.8929,5,259,4.8,0,4.2,12,3.6,17
23,63.8929,2,156,4.5,2,4.5,12,3.5,17
23,42.5929,6,76,4.2,2,4.5,12,3.4,17
23,42.5929,7,115,4.4,2,4.7,12,4.3,17
23,42.5929,4,102,4.8,4,4.5,12,4,17
23,35.4929,4,119,5,2,5,12,4.3,17
23,35.4929,3,96,5,2,4.7,12,4,17
23,35.4929,0,93,0,5,0,12,0,17
23,35.4929,2,92,4,2,4,12,3.5,17
23,35.4929,2,105,3.5,2,4,12,3.5,17
23,24.8429,1,56,5,2,5,12,5,17
23,24.8429,7,40,4.5,2,4.6,12,4.3,17
23,24.8429,1,57,5,0,5,12,5,17
23,24.8429,1,56,4,2,5,12,5,17
23,24.8429,3,73,3.7,2,4.3,12,4,17
23,24.8429,2,58,4.5,2,4.5,12,4,17
23,24.8429,2,52,3.5,2,4,12,3.5,17
23,24.8429,0,56,0,5,0,12,0,17
23,24.8429,3,55,4,2,4,12,3.7,17
8,425.9929,171,4080,4.5,1,4.7,15,4.5,17
7,262.6929,52,2294,3.3,0,4.5,15,4.3,17
19,99.3929,3,585,4.3,1,4.3,15,3.3,17
19,99.3929,5,701,4,0,4,15,3.8,17
19,63.8929,3,380,4.3,0,4.3,15,3.3,17
19,49.6929,3,307,4.7,2,4.7,15,4.7,17
19,49.6929,4,350,4.3,0,4.8,15,4.3,17
13,49.6929,2,191,5,0,5,21,4.5,17
19,49.6929,3,322,4.7,2,4.3,15,4.3,17
16,35.4929,2,222,5,0,5,15,4.5,17
13,28.3929,2,116,5,2,4.5,21,5,17
16,28.3929,0,125,0,5,0,15,0,17
13,28.3929,2,95,2.5,2,3,21,3,17
13,28.3929,3,94,4.7,0,4.7,21,4.7,17
16,17.7429,1,104,5,0,5,15,5,17
13,14.1929,8,47,3.9,4,4,21,3.9,17
13,14.1929,3,62,4.3,2,4.7,21,5,17
13,14.1929,1,75,5,5,5,21,5,17
13,14.1929,3,59,4.3,2,5,21,4.3,17
18,12.7729,1,115,4,2,5,15,4,17
18,12.7729,1,80,5,2,5,15,5,17
11,31.9429,0,22,0,5,0,13,0,17
11,24.8429,1,24,0,5,5,13,0,17
11,156.1929,22,134,4.6,0,4.1,13,3.7,17
11,141.9929,8,163,4.9,2,5,13,4.8,17
11,106.4929,1,106,4,2,5,13,4,17
11,78.0929,1,67,5,0,5,13,5,17
11,70.9929,11,52,4.9,2,4.7,13,4.4,17
11,70.9929,0,98,0,5,0,13,0,17
11,70.9929,0,104,0,5,0,13,0,17
11,63.8929,3,28,5,2,5,13,4.5,17
11,56.7929,0,70,0,5,0,13,0,17
11,56.7929,0,61,0,5,0,13,0,17
11,49.6929,0,69,0,5,0,13,0,17
11,49.6929,0,71,0,5,0,13,0,17
11,49.6929,0,120,0,5,0,13,0,17
11,42.5929,3,48,5,4,5,13,5,17
11,35.4929,2,57,5,0,5,13,5,17
11,35.4929,3,28,4.3,0,4.3,13,3.3,17
11,35.4929,1,31,5,2,5,13,4,17
9,35.4929,0,34,0,5,0,13,0,17
11,35.4929,0,59,0,5,0,13,0,17
10,35.4929,0,70,0,5,0,13,0,17
10,35.4929,4,65,4.8,4,5,13,4,17
11,31.9429,2,26,5,4,5,13,5,17
11,31.9429,4,24,5,2,4.8,13,4.7,17
11,31.9429,0,38,0,5,0,13,0,17
11,31.9429,1,37,5,4,5,13,5,17
11,31.9429,0,29,0,5,0,13,0,17
11,28.3929,2,26,5,0,5,13,5,17
10,28.3929,6,36,4.8,2,5,13,4.7,17
9,28.3929,6,24,2.2,0,2.2,13,3.2,17
9,28.3929,0,80,0,5,0,13,0,17
10,28.3929,0,29,0,5,0,13,0,17
9,24.8429,5,23,5,2,5,13,4.8,17
11,24.8429,2,39,5,0,5,13,5,17
11,24.8429,0,26,0,5,0,13,0,17
11,24.8429,1,23,5,2,5,13,5,17
11,24.8429,0,32,0,5,0,13,0,17
11,24.8429,1,19,3,5,4,13,4,17
9,24.8429,0,28,0,5,0,13,0,17
9,21.2929,0,41,0,5,0,13,0,17
11,17.7429,0,15,0,5,0,13,0,17
11,17.7429,0,19,0,5,0,13,0,17
11,17.7429,1,15,3,2,4,13,3,17
10,17.7429,15,1,4.4,2,4,13,3.3,17
9,14.1929,0,18,0,5,0,13,0,17
11,11.3529,0,16,0,5,0,13,0,17
11,11.3529,2,15,5,4,5,13,5,17
9,7.0929,0,6,0,5,0,13,0,17
9,7.0929,0,6,0,5,0,13,0,17
9,7.0929,0,6,0,5,0,13,0,17
28,70.9929,2,646,5,5,4.5,16,3,17
25,42.5929,2,451,4.5,0,5,16,4.5,17
25,35.4929,2,360,4,0,4,16,3.5,17
22,28.3929,2,205,5,0,5,16,5,17
22,17.7429,2,149,5,2,5,16,5,17
25,78.0929,1,695,0,5,5,16,0,17
25,49.6929,6,460,4.5,0,4.3,16,4.2,17
25,42.5929,8,339,4.3,0,4.3,16,4.4,17
22,21.2929,2,145,5,0,5,16,3.5,17
22,120.6929,4,871,5,0,4.8,17,4,17
25,120.6929,17,1124,4.8,0,4.8,17,4.5,17
22,85.1929,2,603,5,1,4.5,17,5,17
19,85.1929,7,722,4.6,0,4.1,17,4,17
19,78.0929,8,622,4.6,0,4.1,17,3.3,17
19,78.0929,5,575,5,0,5,17,5,17
22,63.8929,0,488,0,5,0,17,0,17
25,63.8929,3,585,3.3,0,3.7,17,3.7,17
19,63.8929,6,589,4.8,2,4.5,17,4,17
19,49.6929,1,460,4,0,4,17,1,17
22,49.6929,4,402,5,0,5,17,4.5,17
19,49.6929,0,370,0,5,0,17,0,17
19,49.6929,3,326,4,1,3.7,17,3,17
19,42.5929,2,351,5,1,5,17,5,17
19,42.5929,3,246,5,2,4,17,4,17
19,42.5929,1,309,5,2,5,17,5,17
19,35.4929,3,378,4.7,0,2.7,17,3.3,17
19,35.4929,1,229,5,0,5,17,5,17
19,35.4929,2,307,5,0,4.5,17,4.5,17
19,35.4929,7,289,3.8,2,4.1,17,3.7,17
19,28.3929,1,223,5,5,5,17,5,17
19,28.3929,0,210,0,5,0,17,0,17
13,28.3929,0,115,0,5,0,21,0,17
19,28.3929,4,186,5,2,4.5,17,4.8,17
19,17.7429,0,119,0,5,0,17,0,17
19,17.7429,1,163,5,2,4,17,2,17
18,16.3229,2,249,5,0,5,17,5,17
13,14.1929,2,67,5,4,5,21,4,17
19,14.1929,2,95,4.5,2,5,17,5,17
19,14.1929,3,86,2.3,0,3,17,2.7,17
8,425.9929,130,4634,4.7,1,4.8,18,4.7,17
5,106.4929,83,962,3.7,0,4.5,19,4.2,17
5,212.9929,79,2049,4.8,0,5,19,4.7,17
7,141.9929,367,1969,4.6,1,4.9,19,4.9,17
27,63.8929,23,496,3.6,2,3.3,19,2.7,17
0,42.5929,33,231,4.4,2,4.6,19,4.5,17
0,42.5929,30,230,4.1,2,4.4,19,3.7,17
13,35.4929,0,85,0,5,0,21,0,17
13,35.4929,0,149,0,5,0,21,0,17
13,35.4929,0,95,0,5,0,21,0,17
13,28.3929,0,84,0,5,0,21,0,17
17,63.8929,1,266,5,1,5,21,5,17
13,49.6929,2,191,5,0,5,21,4.5,17
13,35.4929,1,151,5,2,5,21,5,17
13,35.4929,2,175,5,5,5,21,4,17
13,31.9429,2,100,5,2,5,21,4.5,17
13,31.9429,1,110,0,2,4,21,0,17
13,28.3929,2,116,5,2,4.5,21,5,17
13,28.3929,0,115,0,5,0,21,0,17
13,28.3929,2,95,2.5,2,3,21,3,17
13,28.3929,3,94,4.7,0,4.7,21,4.7,17
13,28.3929,0,115,0,5,0,21,0,17
13,28.3929,1,125,5,5,4,21,4,17
13,28.3929,2,108,4.5,2,4.5,21,4,17
13,28.3929,0,131,0,5,0,21,0,17
13,17.7429,2,63,4,2,4.5,21,4,17
13,17.7429,2,67,5,0,5,21,5,17
13,14.1929,2,67,5,4,5,21,4,17
13,14.1929,8,47,3.9,4,4,21,3.9,17
13,14.1929,3,62,4.3,2,4.7,21,5,17
13,14.1929,1,75,5,5,5,21,5,17
13,14.1929,3,59,4.3,2,5,21,4.3,17
13,14.1929,0,73,0,5,0,21,0,17
13,63.8929,0,150,0,5,0,21,0,17
13,42.5929,0,178,0,5,0,21,0,17
25,177.4929,3,1019,5,2,5,20,4.3,17
22,106.4929,1,577,0,5,5,5,0,17
22,92.2929,0,609,0,5,0,36,0,17
19,63.8929,4,360,4.8,0,5,22,4.3,17
22,63.8929,2,289,3,2,3.5,14,2.5,17
22,63.8929,0,397,0,5,0,3,0,17
19,42.5929,2,222,4.5,0,5,35,4.5,17
13,35.4929,0,85,0,5,0,21,0,17
11,31.9429,0,22,0,5,0,13,0,17
0,28.3929,1,234,3,2,5,4,5,17
19,28.3929,2,126,4,0,4.5,31,3.5,17
13,28.3929,0,84,0,5,0,21,0,17
11,24.8429,1,24,0,5,5,13,0,17
13,63.8929,0,150,0,5,0,21,0,17
7,177.4929,52,1363,3.2,0,3.8,25,4,17
26,141.9929,8,1004,4.9,0,5,25,4.9,17
26,106.4929,17,674,4.9,0,4.7,25,4.2,17
23,49.6929,3,416,3.7,0,4,25,3.7,17
23,42.5929,13,375,4.7,2,4.8,25,4.7,17
19,35.4929,10,223,4.4,2,4.4,25,4.9,17
19,17.7429,13,124,4.2,2,4.8,25,4.8,17
0,14.1929,3,101,4,0,4.7,4,4.5,17
0,14.1929,2,105,3,2,5,4,5,17
0,14.1929,1,113,5,2,5,4,5,17
0,14.1929,1,136,0,5,5,4,0,17
23,78.0929,7,375,4.1,2,3.7,25,2.3,17
23,70.9929,6,492,4.7,0,4.3,25,4,17
23,70.9929,6,400,4.8,2,4.3,25,4.5,17
23,42.5929,23,375,4.4,0,4.6,25,3.9,17
23,42.5929,7,358,4.7,0,4.7,25,4.8,17
23,42.5929,10,377,4.8,2,4.6,25,4.3,17
19,35.4929,9,185,3.9,2,3.9,25,4.2,17
19,35.4929,6,229,4.4,2,4.7,25,5,17
19,35.4929,10,160,3.9,2,3.7,25,3.9,17
11,31.9429,0,38,0,5,0,13,0,17
